Time;Date;Day-ahead Total Load Forecast (MV);Total Load (MV)
00:00 - 00:30;04.04.19;30952;33958
00:30 - 01:00;04.04.19;29618;32171
01:00 - 01:30;04.04.19;28817;30914
01:30 - 02:00;04.04.19;28459;30282
02:00 - 02:30;04.04.19;28190;30485
02:30 - 03:00;04.04.19;28404;31191
03:00 - 03:30;04.04.19;28213;30558
03:30 - 04:00;04.04.19;27883;29990
04:00 - 04:30;04.04.19;27612;29785
04:30 - 05:00;04.04.19;27593;29766
05:00 - 05:30;04.04.19;27465;29694
05:30 - 06:00;04.04.19;27604;29571
06:00 - 06:30;04.04.19;28228;29802
06:30 - 07:00;04.04.19;30293;30886
07:00 - 07:30;04.04.19;33213;34372
07:30 - 08:00;04.04.19;36305;37488
08:00 - 08:30;04.04.19;39099;41495
08:30 - 09:00;04.04.19;40406;43320
09:00 - 09:30;04.04.19;40696;45343
09:30 - 10:00;04.04.19;41000;45032
10:00 - 10:30;04.04.19;41693;46471
10:30 - 11:00;04.04.19;42201;46892
11:00 - 11:30;04.04.19;42266;47024
11:30 - 12:00;04.04.19;42474;47641
12:00 - 12:30;04.04.19;42407;46001
12:30 - 13:00;04.04.19;42458;45978
13:00 - 13:30;04.04.19;42378;45465
13:30 - 14:00;04.04.19;42104;45061
14:00 - 14:30;04.04.19;41843;43643
14:30 - 15:00;04.04.19;41753;43010
15:00 - 15:30;04.04.19;41516;43123
15:30 - 16:00;04.04.19;41194;42808
16:00 - 16:30;04.04.19;41188;42664
16:30 - 17:00;04.04.19;41689;42781
17:00 - 17:30;04.04.19;42361;42336
17:30 - 18:00;04.04.19;43040;42508
18:00 - 18:30;04.04.19;43305;44030
18:30 - 19:00;04.04.19;42912;43837
19:00 - 19:30;04.04.19;42459;43593
19:30 - 20:00;04.04.19;41876;43398
20:00 - 20:30;04.04.19;41956;43661
20:30 - 21:00;04.04.19;42077;43406
21:00 - 21:30;04.04.19;41673;43336
21:30 - 22:00;04.04.19;40539;42517
22:00 - 22:30;04.04.19;38776;40245
22:30 - 23:00;04.04.19;36854;38389
23:00 - 23:30;04.04.19;34760;36890
23:30 - 00:00;04.04.19;32592;34798
00:00 - 00:30;05.04.19;30725;32207
00:30 - 01:00;05.04.19;28990;30595
01:00 - 01:30;05.04.19;27285;28394
01:30 - 02:00;05.04.19;26530;27629
02:00 - 02:30;05.04.19;28465;28208
02:30 - 03:00;05.04.19;29154;29151
03:00 - 03:30;05.04.19;28207;28775
03:30 - 04:00;05.04.19;27356;28273
04:00 - 04:30;05.04.19;26513;28233
04:30 - 05:00;05.04.19;26529;28092
05:00 - 05:30;05.04.19;26910;27525
05:30 - 06:00;05.04.19;27108;27496
06:00 - 06:30;05.04.19;27942;28621
06:30 - 07:00;05.04.19;29764;29701
07:00 - 07:30;05.04.19;32150;32169
07:30 - 08:00;05.04.19;34863;35051
08:00 - 08:30;05.04.19;37509;38689
08:30 - 09:00;05.04.19;39126;40516
09:00 - 09:30;05.04.19;39972;42304
09:30 - 10:00;05.04.19;40511;40995
10:00 - 10:30;05.04.19;40930;42105
10:30 - 11:00;05.04.19;40909;42489
11:00 - 11:30;05.04.19;40870;41810
11:30 - 12:00;05.04.19;41110;41786
12:00 - 12:30;05.04.19;41456;41760
12:30 - 13:00;05.04.19;41724;41454
13:00 - 13:30;05.04.19;41664;41891
13:30 - 14:00;05.04.19;41287;41573
14:00 - 14:30;05.04.19;40630;40610
14:30 - 15:00;05.04.19;40141;40495
15:00 - 15:30;05.04.19;39753;40133
15:30 - 16:00;05.04.19;39243;39797
16:00 - 16:30;05.04.19;38899;39637
16:30 - 17:00;05.04.19;38683;39273
17:00 - 17:30;05.04.19;38904;40270
17:30 - 18:00;05.04.19;39400;40768
18:00 - 18:30;05.04.19;39620;41131
18:30 - 19:00;05.04.19;39685;41374
19:00 - 19:30;05.04.19;39274;40697
19:30 - 20:00;05.04.19;38547;40273
20:00 - 20:30;05.04.19;38102;40294
20:30 - 21:00;05.04.19;38388;40579
21:00 - 21:30;05.04.19;38721;40855
21:30 - 22:00;05.04.19;38178;40432
22:00 - 22:30;05.04.19;36864;39801
22:30 - 23:00;05.04.19;35086;38029
23:00 - 23:30;05.04.19;33286;36255
23:30 - 00:00;05.04.19;31396;34593
00:00 - 00:30;06.04.19;29685;32407
00:30 - 01:00;06.04.19;27757;30938
01:00 - 01:30;06.04.19;26310;29513
01:30 - 02:00;06.04.19;25962;28890
02:00 - 02:30;06.04.19;26580;29152
02:30 - 03:00;06.04.19;26557;29741
03:00 - 03:30;06.04.19;26051;29785
03:30 - 04:00;06.04.19;25663;29031
04:00 - 04:30;06.04.19;25379;27912
04:30 - 05:00;06.04.19;25070;27637
05:00 - 05:30;06.04.19;24873;27417
05:30 - 06:00;06.04.19;24832;27327
06:00 - 06:30;06.04.19;24934;27595
06:30 - 07:00;06.04.19;25748;28079
07:00 - 07:30;06.04.19;26651;30037
07:30 - 08:00;06.04.19;27703;31236
08:00 - 08:30;06.04.19;29394;32654
08:30 - 09:00;06.04.19;31202;34229
09:00 - 09:30;06.04.19;32743;36840
09:30 - 10:00;06.04.19;34115;38091
10:00 - 10:30;06.04.19;35439;39034
10:30 - 11:00;06.04.19;36050;39437
11:00 - 11:30;06.04.19;36108;39503
11:30 - 12:00;06.04.19;36232;39460
12:00 - 12:30;06.04.19;36600;39473
12:30 - 13:00;06.04.19;36763;39401
13:00 - 13:30;06.04.19;36736;39288
13:30 - 14:00;06.04.19;36472;39045
14:00 - 14:30;06.04.19;36013;38552
14:30 - 15:00;06.04.19;35584;37817
15:00 - 15:30;06.04.19;35257;37298
15:30 - 16:00;06.04.19;34882;36956
16:00 - 16:30;06.04.19;34598;36648
16:30 - 17:00;06.04.19;34583;36488
17:00 - 17:30;06.04.19;35016;37311
17:30 - 18:00;06.04.19;35722;37699
18:00 - 18:30;06.04.19;36286;38121
18:30 - 19:00;06.04.19;36589;38357
19:00 - 19:30;06.04.19;36349;38295
19:30 - 20:00;06.04.19;35814;39097
20:00 - 20:30;06.04.19;35546;38347
20:30 - 21:00;06.04.19;35803;37902
21:00 - 21:30;06.04.19;35632;37907
21:30 - 22:00;06.04.19;34554;37218
22:00 - 22:30;06.04.19;33387;36506
22:30 - 23:00;06.04.19;32087;35482
23:00 - 23:30;06.04.19;30873;34201
23:30 - 00:00;06.04.19;29432;32784
00:00 - 00:30;07.04.19;27834;31025
00:30 - 01:00;07.04.19;26751;29559
01:00 - 01:30;07.04.19;25855;27922
01:30 - 02:00;07.04.19;25093;27327
02:00 - 02:30;07.04.19;25093;27595
02:30 - 03:00;07.04.19;25104;28136
03:00 - 03:30;07.04.19;24700;27917
03:30 - 04:00;07.04.19;24262;27323
04:00 - 04:30;07.04.19;23906;26230
04:30 - 05:00;07.04.19;23564;26009
05:00 - 05:30;07.04.19;23267;25644
05:30 - 06:00;07.04.19;23155;25339
06:00 - 06:30;07.04.19;23274;25455
06:30 - 07:00;07.04.19;23822;25584
07:00 - 07:30;07.04.19;24333;26936
07:30 - 08:00;07.04.19;25063;27706
08:00 - 08:30;07.04.19;26373;29512
08:30 - 09:00;07.04.19;27738;30750
09:00 - 09:30;07.04.19;29141;32308
09:30 - 10:00;07.04.19;30618;33594
10:00 - 10:30;07.04.19;32199;34863
10:30 - 11:00;07.04.19;33256;35739
11:00 - 11:30;07.04.19;33897;36472
11:30 - 12:00;07.04.19;34377;36968
12:00 - 12:30;07.04.19;34845;37396
12:30 - 13:00;07.04.19;35387;37712
13:00 - 13:30;07.04.19;35706;38247
13:30 - 14:00;07.04.19;35639;38540
14:00 - 14:30;07.04.19;35306;38290
14:30 - 15:00;07.04.19;34957;38124
15:00 - 15:30;07.04.19;34785;37833
15:30 - 16:00;07.04.19;34528;37376
16:00 - 16:30;07.04.19;34356;37608
16:30 - 17:00;07.04.19;34478;37533
17:00 - 17:30;07.04.19;34758;37849
17:30 - 18:00;07.04.19;35260;38616
18:00 - 18:30;07.04.19;35619;39155
18:30 - 19:00;07.04.19;35764;39091
19:00 - 19:30;07.04.19;35687;38904
19:30 - 20:00;07.04.19;35247;38554
20:00 - 20:30;07.04.19;34900;38388
20:30 - 21:00;07.04.19;35152;38469
21:00 - 21:30;07.04.19;35142;38840
21:30 - 22:00;07.04.19;34267;38147
22:00 - 22:30;07.04.19;33204;37063
22:30 - 23:00;07.04.19;31732;35605
23:00 - 23:30;07.04.19;30046;34331
23:30 - 00:00;07.04.19;28200;32380
00:00 - 00:30;08.04.19;26540;30107
00:30 - 01:00;08.04.19;25324;28551
01:00 - 01:30;08.04.19;24677;26926
01:30 - 02:00;08.04.19;24431;26309
02:00 - 02:30;08.04.19;24513;26645
02:30 - 03:00;08.04.19;24827;27240
03:00 - 03:30;08.04.19;24441;27059
03:30 - 04:00;08.04.19;24107;26798
04:00 - 04:30;08.04.19;23828;26415
04:30 - 05:00;08.04.19;23693;26132
05:00 - 05:30;08.04.19;23685;26028
05:30 - 06:00;08.04.19;24108;26065
06:00 - 06:30;08.04.19;25101;26487
06:30 - 07:00;08.04.19;27008;27638
07:00 - 07:30;08.04.19;29378;30761
07:30 - 08:00;08.04.19;32050;33357
08:00 - 08:30;08.04.19;34681;35886
08:30 - 09:00;08.04.19;36549;37503
09:00 - 09:30;08.04.19;37739;39266
09:30 - 10:00;08.04.19;38545;39855
10:00 - 10:30;08.04.19;39174;40212
10:30 - 11:00;08.04.19;39521;40565
11:00 - 11:30;08.04.19;40155;40689
11:30 - 12:00;08.04.19;40923;41028
12:00 - 12:30;08.04.19;41483;41556
12:30 - 13:00;08.04.19;41831;41651
13:00 - 13:30;08.04.19;42043;41410
13:30 - 14:00;08.04.19;41975;41009
14:00 - 14:30;08.04.19;41638;40570
14:30 - 15:00;08.04.19;41293;39925
15:00 - 15:30;08.04.19;40845;39785
15:30 - 16:00;08.04.19;40295;39700
16:00 - 16:30;08.04.19;39750;39573
16:30 - 17:00;08.04.19;39425;39678
17:00 - 17:30;08.04.19;39807;39941
17:30 - 18:00;08.04.19;40403;40639
18:00 - 18:30;08.04.19;40490;40802
18:30 - 19:00;08.04.19;40240;40847
19:00 - 19:30;08.04.19;39889;40962
19:30 - 20:00;08.04.19;39355;40616
20:00 - 20:30;08.04.19;38890;40524
20:30 - 21:00;08.04.19;38914;40449
21:00 - 21:30;08.04.19;38834;40299
21:30 - 22:00;08.04.19;37940;39685
22:00 - 22:30;08.04.19;36246;38513
22:30 - 23:00;08.04.19;34262;36449
23:00 - 23:30;08.04.19;32361;34308
23:30 - 00:00;08.04.19;30209;32186
00:00 - 00:30;09.04.19;28199;30487
00:30 - 01:00;09.04.19;26504;28929
01:00 - 01:30;09.04.19;25877;27421
01:30 - 02:00;09.04.19;25948;26807
02:00 - 02:30;09.04.19;25980;26972
02:30 - 03:00;09.04.19;26075;27213
03:00 - 03:30;09.04.19;25687;26642
03:30 - 04:00;09.04.19;25290;26343
04:00 - 04:30;09.04.19;25083;26005
04:30 - 05:00;09.04.19;24999;25704
05:00 - 05:30;09.04.19;24994;25619
05:30 - 06:00;09.04.19;25341;25677
06:00 - 06:30;09.04.19;26194;26487
06:30 - 07:00;09.04.19;28260;27715
07:00 - 07:30;09.04.19;30821;30573
07:30 - 08:00;09.04.19;33507;33089
08:00 - 08:30;09.04.19;36045;35621
08:30 - 09:00;09.04.19;37364;37238
09:00 - 09:30;09.04.19;38036;39883
09:30 - 10:00;09.04.19;38747;40393
10:00 - 10:30;09.04.19;39175;41054
10:30 - 11:00;09.04.19;39250;41317
11:00 - 11:30;09.04.19;39648;41452
11:30 - 12:00;09.04.19;40177;41413
12:00 - 12:30;09.04.19;40586;41514
12:30 - 13:00;09.04.19;40971;41639
13:00 - 13:30;09.04.19;41205;41887
13:30 - 14:00;09.04.19;41152;41791
14:00 - 14:30;09.04.19;40815;41315
14:30 - 15:00;09.04.19;40514;41138
15:00 - 15:30;09.04.19;40365;40887
15:30 - 16:00;09.04.19;40031;40576
16:00 - 16:30;09.04.19;39649;40544
16:30 - 17:00;09.04.19;39667;40655
17:00 - 17:30;09.04.19;40117;40757
17:30 - 18:00;09.04.19;40668;41192
18:00 - 18:30;09.04.19;40766;41606
18:30 - 19:00;09.04.19;40339;41687
19:00 - 19:30;09.04.19;39803;41632
19:30 - 20:00;09.04.19;39159;41247
20:00 - 20:30;09.04.19;38704;41133
20:30 - 21:00;09.04.19;38993;41281
21:00 - 21:30;09.04.19;38872;41463
21:30 - 22:00;09.04.19;37667;40879
22:00 - 22:30;09.04.19;36126;39671
22:30 - 23:00;09.04.19;34394;37428
23:00 - 23:30;09.04.19;32459;35852
23:30 - 00:00;09.04.19;30363;33889
00:00 - 00:30;10.04.19;28544;31886
00:30 - 01:00;10.04.19;27114;30264
01:00 - 01:30;10.04.19;25734;28966
01:30 - 02:00;10.04.19;25144;28331
02:00 - 02:30;10.04.19;26639;28571
02:30 - 03:00;10.04.19;26709;29150
03:00 - 03:30;10.04.19;26480;29234
03:30 - 04:00;10.04.19;26213;28628
04:00 - 04:30;10.04.19;25989;27673
04:30 - 05:00;10.04.19;26002;27580
05:00 - 05:30;10.04.19;25992;27482
05:30 - 06:00;10.04.19;26164;27571
06:00 - 06:30;10.04.19;26896;28482
06:30 - 07:00;10.04.19;28553;29528
07:00 - 07:30;10.04.19;30988;32449
07:30 - 08:00;10.04.19;33676;35153
08:00 - 08:30;10.04.19;35942;38233
08:30 - 09:00;10.04.19;37641;39605
09:00 - 09:30;10.04.19;38570;40779
09:30 - 10:00;10.04.19;38710;41214
10:00 - 10:30;10.04.19;38993;40402
10:30 - 11:00;10.04.19;39108;41964
11:00 - 11:30;10.04.19;39130;42084
11:30 - 12:00;10.04.19;39380;42132
12:00 - 12:30;10.04.19;40070;42498
12:30 - 13:00;10.04.19;40660;42704
13:00 - 13:30;10.04.19;40625;43261
13:30 - 14:00;10.04.19;40248;42737
14:00 - 14:30;10.04.19;39802;42385
14:30 - 15:00;10.04.19;39445;41577
15:00 - 15:30;10.04.19;39113;41225
15:30 - 16:00;10.04.19;38824;40627
16:00 - 16:30;10.04.19;38552;40022
16:30 - 17:00;10.04.19;38394;39940
17:00 - 17:30;10.04.19;38585;39773
17:30 - 18:00;10.04.19;38912;40010
18:00 - 18:30;10.04.19;39083;40701
18:30 - 19:00;10.04.19;39091;40787
19:00 - 19:30;10.04.19;39110;40743
19:30 - 20:00;10.04.19;38764;40107
20:00 - 20:30;10.04.19;38319;39836
20:30 - 21:00;10.04.19;38861;39594
21:00 - 21:30;10.04.19;39340;40059
21:30 - 22:00;10.04.19;38629;39738
22:00 - 22:30;10.04.19;37458;38704
22:30 - 23:00;10.04.19;35879;37311
23:00 - 23:30;10.04.19;33980;35523
23:30 - 00:00;10.04.19;31651;33828
00:00 - 00:30;11.04.19;29465;31751
00:30 - 01:00;11.04.19;27937;30153
01:00 - 01:30;11.04.19;26907;28499
01:30 - 02:00;11.04.19;26510;27970
02:00 - 02:30;11.04.19;27032;28338
02:30 - 03:00;11.04.19;27506;28932
03:00 - 03:30;11.04.19;27436;28869
03:30 - 04:00;11.04.19;27200;28489
04:00 - 04:30;11.04.19;27054;27698
04:30 - 05:00;11.04.19;27068;27464
05:00 - 05:30;11.04.19;27050;27505
05:30 - 06:00;11.04.19;27268;27551
06:00 - 06:30;11.04.19;28065;28493
06:30 - 07:00;11.04.19;29960;30038
07:00 - 07:30;11.04.19;32358;33512
07:30 - 08:00;11.04.19;34899;36357
08:00 - 08:30;11.04.19;37248;39493
08:30 - 09:00;11.04.19;38691;41236
09:00 - 09:30;11.04.19;39596;42483
09:30 - 10:00;11.04.19;39946;42322
10:00 - 10:30;11.04.19;40339;42688
10:30 - 11:00;11.04.19;40416;42790
11:00 - 11:30;11.04.19;40608;42646
11:30 - 12:00;11.04.19;40727;42688
12:00 - 12:30;11.04.19;40698;42846
12:30 - 13:00;11.04.19;41056;42884
13:00 - 13:30;11.04.19;41082;42882
13:30 - 14:00;11.04.19;40687;42552
14:00 - 14:30;11.04.19;40232;41928
14:30 - 15:00;11.04.19;39874;41272
15:00 - 15:30;11.04.19;39575;40917
15:30 - 16:00;11.04.19;39190;40249
16:00 - 16:30;11.04.19;38980;39900
16:30 - 17:00;11.04.19;39064;39841
17:00 - 17:30;11.04.19;39522;39927
17:30 - 18:00;11.04.19;40158;40252
18:00 - 18:30;11.04.19;40563;40657
18:30 - 19:00;11.04.19;40693;40772
19:00 - 19:30;11.04.19;40322;40806
19:30 - 20:00;11.04.19;39690;40590
20:00 - 20:30;11.04.19;39362;40091
20:30 - 21:00;11.04.19;39373;40037
21:00 - 21:30;11.04.19;39318;40502
21:30 - 22:00;11.04.19;38683;40600
22:00 - 22:30;11.04.19;37367;39439
22:30 - 23:00;11.04.19;35529;37970
23:00 - 23:30;11.04.19;33511;35997
23:30 - 00:00;11.04.19;31340;34136
00:00 - 00:30;12.04.19;29493;32019
00:30 - 01:00;12.04.19;27874;30628
01:00 - 01:30;12.04.19;26774;29056
01:30 - 02:00;12.04.19;26643;28485
02:00 - 02:30;12.04.19;27154;28753
02:30 - 03:00;12.04.19;27426;29271
03:00 - 03:30;12.04.19;27227;29202
03:30 - 04:00;12.04.19;26921;28611
04:00 - 04:30;12.04.19;26849;27789
04:30 - 05:00;12.04.19;26950;27669
05:00 - 05:30;12.04.19;26934;27646
05:30 - 06:00;12.04.19;27103;27731
06:00 - 06:30;12.04.19;27899;28125
06:30 - 07:00;12.04.19;29347;29576
07:00 - 07:30;12.04.19;31405;32543
07:30 - 08:00;12.04.19;34128;35167
08:00 - 08:30;12.04.19;36709;38832
08:30 - 09:00;12.04.19;38714;40358
09:00 - 09:30;12.04.19;40248;41506
09:30 - 10:00;12.04.19;40489;42190
10:00 - 10:30;12.04.19;40733;43041
10:30 - 11:00;12.04.19;41290;43060
11:00 - 11:30;12.04.19;41399;43110
11:30 - 12:00;12.04.19;41465;43367
12:00 - 12:30;12.04.19;41421;43609
12:30 - 13:00;12.04.19;41249;43967
13:00 - 13:30;12.04.19;40926;43881
13:30 - 14:00;12.04.19;40447;43295
14:00 - 14:30;12.04.19;40011;42418
14:30 - 15:00;12.04.19;39579;41600
15:00 - 15:30;12.04.19;39271;41340
15:30 - 16:00;12.04.19;39062;40802
16:00 - 16:30;12.04.19;38956;40954
16:30 - 17:00;12.04.19;38852;40714
17:00 - 17:30;12.04.19;39007;40835
17:30 - 18:00;12.04.19;39515;41414
18:00 - 18:30;12.04.19;39721;41993
18:30 - 19:00;12.04.19;39554;42073
19:00 - 19:30;12.04.19;39024;41928
19:30 - 20:00;12.04.19;38352;41461
20:00 - 20:30;12.04.19;37793;41291
20:30 - 21:00;12.04.19;37899;41290
21:00 - 21:30;12.04.19;38190;41571
21:30 - 22:00;12.04.19;37664;41229
22:00 - 22:30;12.04.19;36328;39824
22:30 - 23:00;12.04.19;34491;38396
23:00 - 23:30;12.04.19;32789;36667
23:30 - 00:00;12.04.19;31001;34852
00:00 - 00:30;13.04.19;29279;32591
00:30 - 01:00;13.04.19;27523;30760
01:00 - 01:30;13.04.19;26433;28694
01:30 - 02:00;13.04.19;26284;27945
02:00 - 02:30;13.04.19;26696;29052
02:30 - 03:00;13.04.19;26871;29692
03:00 - 03:30;13.04.19;26548;29460
03:30 - 04:00;13.04.19;26202;28934
04:00 - 04:30;13.04.19;26022;27709
04:30 - 05:00;13.04.19;25874;27542
05:00 - 05:30;13.04.19;25854;27330
05:30 - 06:00;13.04.19;25983;27209
06:00 - 06:30;13.04.19;26235;27498
06:30 - 07:00;13.04.19;26900;27944
07:00 - 07:30;13.04.19;27940;29679
07:30 - 08:00;13.04.19;29490;31329
08:00 - 08:30;13.04.19;31388;33520
08:30 - 09:00;13.04.19;32987;34718
09:00 - 09:30;13.04.19;34393;36270
09:30 - 10:00;13.04.19;35150;37368
10:00 - 10:30;13.04.19;35524;38245
10:30 - 11:00;13.04.19;35782;38269
11:00 - 11:30;13.04.19;35702;38278
11:30 - 12:00;13.04.19;35617;38504
12:00 - 12:30;13.04.19;35509;38515
12:30 - 13:00;13.04.19;35396;38409
13:00 - 13:30;13.04.19;35116;38101
13:30 - 14:00;13.04.19;34583;37690
14:00 - 14:30;13.04.19;33984;37576
14:30 - 15:00;13.04.19;33510;37137
15:00 - 15:30;13.04.19;33147;36635
15:30 - 16:00;13.04.19;32674;36165
16:00 - 16:30;13.04.19;32151;35521
16:30 - 17:00;13.04.19;32061;35370
17:00 - 17:30;13.04.19;32523;35653
17:30 - 18:00;13.04.19;33262;36240
18:00 - 18:30;13.04.19;33949;37528
18:30 - 19:00;13.04.19;34521;38020
19:00 - 19:30;13.04.19;34682;38239
19:30 - 20:00;13.04.19;34506;38202
20:00 - 20:30;13.04.19;34265;38118
20:30 - 21:00;13.04.19;34659;38102
21:00 - 21:30;13.04.19;35209;38681
21:30 - 22:00;13.04.19;34756;38220
22:00 - 22:30;13.04.19;33723;37322
22:30 - 23:00;13.04.19;32502;36323
23:00 - 23:30;13.04.19;31435;34013
23:30 - 00:00;13.04.19;30086;32440
00:00 - 00:30;14.04.19;28582;30831
00:30 - 01:00;14.04.19;26843;29527
01:00 - 01:30;14.04.19;25951;27179
01:30 - 02:00;14.04.19;26041;26563
02:00 - 02:30;14.04.19;26473;27453
02:30 - 03:00;14.04.19;26719;27758
03:00 - 03:30;14.04.19;26547;28300
03:30 - 04:00;14.04.19;26299;27719
04:00 - 04:30;14.04.19;26116;26685
04:30 - 05:00;14.04.19;25964;26569
05:00 - 05:30;14.04.19;25731;26380
05:30 - 06:00;14.04.19;25588;26245
06:00 - 06:30;14.04.19;25703;26385
06:30 - 07:00;14.04.19;25965;26420
07:00 - 07:30;14.04.19;26439;27402
07:30 - 08:00;14.04.19;27529;28585
08:00 - 08:30;14.04.19;29080;30203
08:30 - 09:00;14.04.19;30589;31532
09:00 - 09:30;14.04.19;32027;33036
09:30 - 10:00;14.04.19;33089;33991
10:00 - 10:30;14.04.19;33826;34263
10:30 - 11:00;14.04.19;34406;36303
11:00 - 11:30;14.04.19;34736;37096
11:30 - 12:00;14.04.19;35202;37452
12:00 - 12:30;14.04.19;35637;37783
12:30 - 13:00;14.04.19;35971;37985
13:00 - 13:30;14.04.19;36013;38187
13:30 - 14:00;14.04.19;35524;38087
14:00 - 14:30;14.04.19;34712;37811
14:30 - 15:00;14.04.19;34124;37560
15:00 - 15:30;14.04.19;34097;37633
15:30 - 16:00;14.04.19;34198;37411
16:00 - 16:30;14.04.19;34437;37494
16:30 - 17:00;14.04.19;34773;37710
17:00 - 17:30;14.04.19;35246;38184
17:30 - 18:00;14.04.19;35789;38733
18:00 - 18:30;14.04.19;36092;39534
18:30 - 19:00;14.04.19;35998;39635
19:00 - 19:30;14.04.19;35645;39175
19:30 - 20:00;14.04.19;35471;38981
20:00 - 20:30;14.04.19;35449;38865
20:30 - 21:00;14.04.19;36030;38698
21:00 - 21:30;14.04.19;36446;39031
21:30 - 22:00;14.04.19;35722;38866
22:00 - 22:30;14.04.19;34363;38082
22:30 - 23:00;14.04.19;32777;36180
23:00 - 23:30;14.04.19;31210;34453
23:30 - 00:00;14.04.19;29345;32707
00:00 - 00:30;15.04.19;27750;30720
00:30 - 01:00;15.04.19;26414;29188
01:00 - 01:30;15.04.19;25598;27230
01:30 - 02:00;15.04.19;25408;26653
02:00 - 02:30;15.04.19;25901;26983
02:30 - 03:00;15.04.19;26267;27492
03:00 - 03:30;15.04.19;26104;27957
03:30 - 04:00;15.04.19;25892;27086
04:00 - 04:30;15.04.19;25633;26232
04:30 - 05:00;15.04.19;25446;26105
05:00 - 05:30;15.04.19;25307;25940
05:30 - 06:00;15.04.19;25488;25726
06:00 - 06:30;15.04.19;26070;26652
06:30 - 07:00;15.04.19;27701;27874
07:00 - 07:30;15.04.19;30585;30762
07:30 - 08:00;15.04.19;34157;33477
08:00 - 08:30;15.04.19;37266;37789
08:30 - 09:00;15.04.19;38865;39742
09:00 - 09:30;15.04.19;39271;41697
09:30 - 10:00;15.04.19;39407;42653
10:00 - 10:30;15.04.19;40050;41853
10:30 - 11:00;15.04.19;40345;42934
11:00 - 11:30;15.04.19;40311;42563
11:30 - 12:00;15.04.19;40534;42514
12:00 - 12:30;15.04.19;40839;42767
12:30 - 13:00;15.04.19;41080;42880
13:00 - 13:30;15.04.19;41138;42956
13:30 - 14:00;15.04.19;40926;42413
14:00 - 14:30;15.04.19;40536;42085
14:30 - 15:00;15.04.19;40150;41390
15:00 - 15:30;15.04.19;39499;41110
15:30 - 16:00;15.04.19;38587;40357
16:00 - 16:30;15.04.19;38285;39824
16:30 - 17:00;15.04.19;38715;39873
17:00 - 17:30;15.04.19;39448;40777
17:30 - 18:00;15.04.19;40275;41344
18:00 - 18:30;15.04.19;40494;41859
18:30 - 19:00;15.04.19;40472;41941
19:00 - 19:30;15.04.19;40133;41806
19:30 - 20:00;15.04.19;39433;41526
20:00 - 20:30;15.04.19;38977;41564
20:30 - 21:00;15.04.19;38690;41448
21:00 - 21:30;15.04.19;38955;41386
21:30 - 22:00;15.04.19;38608;41025
22:00 - 22:30;15.04.19;37160;39442
22:30 - 23:00;15.04.19;35156;37459
23:00 - 23:30;15.04.19;32912;35574
23:30 - 00:00;15.04.19;30569;33659
00:00 - 00:30;16.04.19;28429;31444
00:30 - 01:00;16.04.19;27214;29928
01:00 - 01:30;16.04.19;26482;27757
01:30 - 02:00;16.04.19;25976;26944
02:00 - 02:30;16.04.19;26296;27698
02:30 - 03:00;16.04.19;26516;28449
03:00 - 03:30;16.04.19;26286;28542
03:30 - 04:00;16.04.19;25981;28483
04:00 - 04:30;16.04.19;25755;28410
04:30 - 05:00;16.04.19;25533;28082
05:00 - 05:30;16.04.19;25276;27768
05:30 - 06:00;16.04.19;25549;28229
06:00 - 06:30;16.04.19;26317;29387
06:30 - 07:00;16.04.19;28078;30428
07:00 - 07:30;16.04.19;30518;32619
07:30 - 08:00;16.04.19;32974;34463
08:00 - 08:30;16.04.19;35448;35486
08:30 - 09:00;16.04.19;37388;37017
09:00 - 09:30;16.04.19;38585;40023
09:30 - 10:00;16.04.19;39444;40682
10:00 - 10:30;16.04.19;40075;41176
10:30 - 11:00;16.04.19;40174;41196
11:00 - 11:30;16.04.19;40147;40962
11:30 - 12:00;16.04.19;40300;41281
12:00 - 12:30;16.04.19;40651;41364
12:30 - 13:00;16.04.19;40987;41425
13:00 - 13:30;16.04.19;41170;41457
13:30 - 14:00;16.04.19;41066;41056
14:00 - 14:30;16.04.19;40574;40693
14:30 - 15:00;16.04.19;40056;40244
15:00 - 15:30;16.04.19;39615;39849
15:30 - 16:00;16.04.19;39112;39570
16:00 - 16:30;16.04.19;38745;39520
16:30 - 17:00;16.04.19;38822;39731
17:00 - 17:30;16.04.19;39553;39988
17:30 - 18:00;16.04.19;40326;40493
18:00 - 18:30;16.04.19;40619;41099
18:30 - 19:00;16.04.19;40619;41089
19:00 - 19:30;16.04.19;40641;40978
19:30 - 20:00;16.04.19;40442;40890
20:00 - 20:30;16.04.19;40073;40812
20:30 - 21:00;16.04.19;39692;40888
21:00 - 21:30;16.04.19;38833;40535
21:30 - 22:00;16.04.19;37626;40238
22:00 - 22:30;16.04.19;36105;39120
22:30 - 23:00;16.04.19;34216;37218
23:00 - 23:30;16.04.19;32263;35406
23:30 - 00:00;16.04.19;30134;33328
00:00 - 00:30;17.04.19;28233;31186
00:30 - 01:00;17.04.19;27206;29679
01:00 - 01:30;17.04.19;26219;28009
01:30 - 02:00;17.04.19;25541;27199
02:00 - 02:30;17.04.19;26513;27605
02:30 - 03:00;17.04.19;26724;28207
03:00 - 03:30;17.04.19;26454;28315
03:30 - 04:00;17.04.19;26128;27968
04:00 - 04:30;17.04.19;25871;27885
04:30 - 05:00;17.04.19;25869;27584
