08:00 - 08:30;33772;35407
08:30 - 09:00;36000;37940
09:00 - 09:30;36669;39005
09:30 - 10:00;38115;40074
10:00 - 10:30;38305;40379
10:30 - 11:00;39512;41438
11:00 - 11:30;39448;40875
11:30 - 12:00;40082;41223
12:00 - 12:30;39974;41349
12:30 - 13:00;40327;41461
13:00 - 13:30;40259;41638
13:30 - 14:00;40120;41404
14:00 - 14:30;39792;40893
14:30 - 15:00;39670;40541
15:00 - 15:30;39535;40346
15:30 - 16:00;39086;40035
16:00 - 16:30;39305;40023
16:30 - 17:00;39548;40448
17:00 - 17:30;40426;41540
17:30 - 18:00;40258;42454
18:00 - 18:30;40755;42641
18:30 - 19:00;39861;42426
19:00 - 19:30;39833;42061
19:30 - 20:00;38843;41484
20:00 - 20:30;38779;41237
20:30 - 21:00;37649;40375
21:00 - 21:30;37405;38881
21:30 - 22:00;35583;37966
22:00 - 22:30;34739;37358
22:30 - 23:00;34193;36356
23:00 - 23:30;33261;36223
23:30 - 00:00;31174;34627
00:00 - 00:30;29025;32326
00:30 - 01:00;27323;30456
01:00 - 01:30;26342;28542
01:30 - 02:00;25811;27169
02:00 - 02:30;25576;27104
02:30 - 03:00;25252;25674
03:00 - 03:30;24619;25730
03:30 - 04:00;24189;25254
04:00 - 04:30;23945;24624
04:30 - 05:00;23784;24531
05:00 - 05:30;23273;24468
05:30 - 06:00;23175;24252
06:00 - 06:30;24037;24861
06:30 - 07:00;25944;26165
07:00 - 07:30;28780;30134
07:30 - 08:00;32077;33220
08:00 - 08:30;35076;36142
08:30 - 09:00;36820;38200
09:00 - 09:30;37772;40277
09:30 - 10:00;38311;40450
10:00 - 10:30;38887;41038
10:30 - 11:00;39340;41464
11:00 - 11:30;39808;41639
11:30 - 12:00;40481;41826
12:00 - 12:30;40840;41986
12:30 - 13:00;40876;42203
13:00 - 13:30;40717;42207
13:30 - 14:00;40360;41986
14:00 - 14:30;40051;41282
14:30 - 15:00;39941;41284
15:00 - 15:30;39798;41406
15:30 - 16:00;39516;41113
16:00 - 16:30;39694;41356
16:30 - 17:00;40295;41964
17:00 - 17:30;40985;43262
17:30 - 18:00;41611;44059
18:00 - 18:30;41621;44409
18:30 - 19:00;41049;44252
19:00 - 19:30;40415;43810
19:30 - 20:00;40004;43419
20:00 - 20:30;39430;42508
20:30 - 21:00;38560;41625
21:00 - 21:30;37533;40826
21:30 - 22:00;36868;39758
22:00 - 22:30;36143;39064
22:30 - 23:00;35247;38110
23:00 - 23:30;33925;36993
23:30 - 00:00;31633;35166
00:00 - 00:30;29295;32818
00:30 - 01:00;27417;30989
01:00 - 01:30;26208;28923
01:30 - 02:00;25643;27278
02:00 - 02:30;25191;27167
02:30 - 03:00;24895;26202
03:00 - 03:30;24517;25999
03:30 - 04:00;24296;25470
04:00 - 04:30;24272;25099
04:30 - 05:00;24312;24863
05:00 - 05:30;24041;24776
05:30 - 06:00;23994;24514
06:00 - 06:30;24683;25067
06:30 - 07:00;26506;26384
07:00 - 07:30;29249;30627
07:30 - 08:00;32448;33665
08:00 - 08:30;35343;37041
08:30 - 09:00;36958;39185
09:00 - 09:30;37770;40811
09:30 - 10:00;38337;41494
10:00 - 10:30;39136;42414
10:30 - 11:00;39565;42766
11:00 - 11:30;39787;42984
11:30 - 12:00;40212;43170
12:00 - 12:30;40571;43309
12:30 - 13:00;40700;43453
13:00 - 13:30;40549;43481
13:30 - 14:00;40267;43042
14:00 - 14:30;40005;42341
14:30 - 15:00;39983;41794
15:00 - 15:30;39943;41740
15:30 - 16:00;39702;41245
16:00 - 16:30;39986;40968
16:30 - 17:00;40645;41431
17:00 - 17:30;41319;41998
17:30 - 18:00;41894;42895
18:00 - 18:30;41801;43193
18:30 - 19:00;41209;42904
19:00 - 19:30;40608;42458
19:30 - 20:00;40224;42189
20:00 - 20:30;39699;41570
20:30 - 21:00;38890;40869
21:00 - 21:30;38004;39920
21:30 - 22:00;36994;39126
22:00 - 22:30;35910;38419
22:30 - 23:00;35156;37570
23:00 - 23:30;33925;36632
23:30 - 00:00;31701;34781
00:00 - 00:30;29388;32610
00:30 - 01:00;27602;30800
01:00 - 01:30;26516;28811
01:30 - 02:00;25965;27564
02:00 - 02:30;25396;27524
02:30 - 03:00;25039;26255
03:00 - 03:30;24589;25758
03:30 - 04:00;24305;25323
04:00 - 04:30;24159;25041
04:30 - 05:00;24011;24826
05:00 - 05:30;23853;24630
05:30 - 06:00;23938;24333
06:00 - 06:30;24536;24983
06:30 - 07:00;26241;26893
07:00 - 07:30;28903;30607
07:30 - 08:00;31936;33546
08:00 - 08:30;34727;36984
08:30 - 09:00;36402;38977
09:00 - 09:30;37351;40276
09:30 - 10:00;38014;40670
10:00 - 10:30;38841;41261
10:30 - 11:00;39227;41536
11:00 - 11:30;39470;41876
11:30 - 12:00;39901;42276
12:00 - 12:30;40115;42279
12:30 - 13:00;40418;42428
13:00 - 13:30;40485;42315
13:30 - 14:00;40218;42068
14:00 - 14:30;39952;42001
14:30 - 15:00;39843;41812
15:00 - 15:30;39658;41755
15:30 - 16:00;39303;41581
16:00 - 16:30;39410;41428
16:30 - 17:00;40126;41826
17:00 - 17:30;40744;42616
17:30 - 18:00;40796;43164
18:00 - 18:30;40505;43264
18:30 - 19:00;40184;42944
19:00 - 19:30;39813;42834
19:30 - 20:00;39304;42558
20:00 - 20:30;38594;41995
20:30 - 21:00;37819;41141
21:00 - 21:30;37040;40112
21:30 - 22:00;36118;39226
22:00 - 22:30;35226;38694
22:30 - 23:00;34594;37909
23:00 - 23:30;33313;36635
23:30 - 00:00;31219;34607
00:00 - 00:30;29258;32516
00:30 - 01:00;27704;30552
01:00 - 01:30;26560;28303
01:30 - 02:00;25920;27164
02:00 - 02:30;25592;27209
02:30 - 03:00;25266;25762
03:00 - 03:30;24785;25069
03:30 - 04:00;24466;24536
04:00 - 04:30;24303;24520
04:30 - 05:00;24141;24475
05:00 - 05:30;23734;24338
05:30 - 06:00;23638;24157
06:00 - 06:30;24386;24226
06:30 - 07:00;26049;25784
07:00 - 07:30;28617;29863
07:30 - 08:00;31639;32748
08:00 - 08:30;34448;36191
08:30 - 09:00;36273;38125
09:00 - 09:30;37605;39458
09:30 - 10:00;38119;39978
10:00 - 10:30;38517;40902
10:30 - 11:00;38691;41177
11:00 - 11:30;38803;41552
11:30 - 12:00;39022;41741
12:00 - 12:30;39071;41958
12:30 - 13:00;39017;41957
13:00 - 13:30;38766;41787
13:30 - 14:00;38563;41707
14:00 - 14:30;38311;41039
14:30 - 15:00;38093;40593
15:00 - 15:30;37765;40050
15:30 - 16:00;37267;39465
16:00 - 16:30;37071;39194
16:30 - 17:00;37512;39190
17:00 - 17:30;37968;39573
17:30 - 18:00;38280;40016
18:00 - 18:30;38050;40119
18:30 - 19:00;37447;40070
19:00 - 19:30;36788;39842
19:30 - 20:00;36203;39552
20:00 - 20:30;35488;38721
20:30 - 21:00;34662;38264
21:00 - 21:30;33623;36804
21:30 - 22:00;33058;35826
22:00 - 22:30;32818;35671
22:30 - 23:00;32349;34866
23:00 - 23:30;31670;34651
23:30 - 00:00;30237;33222
00:00 - 00:30;28570;31767
00:30 - 01:00;27118;29881
01:00 - 01:30;26080;27930
01:30 - 02:00;25400;27064
02:00 - 02:30;24935;27024
02:30 - 03:00;24493;23615
03:00 - 03:30;23925;22703
03:30 - 04:00;23404;22076
04:00 - 04:30;23102;21259
04:30 - 05:00;22854;20945
05:00 - 05:30;22351;20693
05:30 - 06:00;21812;20087
06:00 - 06:30;21789;20394
06:30 - 07:00;22366;20984
07:00 - 07:30;23497;22796
07:30 - 08:00;24903;24550
08:00 - 08:30;26722;27801
08:30 - 09:00;28568;29704
09:00 - 09:30;30309;33082
09:30 - 10:00;31805;34654
10:00 - 10:30;32894;35910
10:30 - 11:00;33542;36554
11:00 - 11:30;34033;37279
11:30 - 12:00;34397;37490
12:00 - 12:30;34500;37630
12:30 - 13:00;34513;37812
13:00 - 13:30;34424;37620
13:30 - 14:00;34111;37247
14:00 - 14:30;33829;35843
14:30 - 15:00;33580;35068
15:00 - 15:30;32936;34773
15:30 - 16:00;32360;34425
16:00 - 16:30;31984;34162
16:30 - 17:00;31804;33643
17:00 - 17:30;32083;33940
17:30 - 18:00;32995;34844
18:00 - 18:30;33399;36132
18:30 - 19:00;33223;36764
19:00 - 19:30;33008;36849
19:30 - 20:00;32766;36555
20:00 - 20:30;32204;36309
20:30 - 21:00;31537;35796
21:00 - 21:30;31000;35183
21:30 - 22:00;30560;34408
22:00 - 22:30;30324;34118
22:30 - 23:00;30349;33762
23:00 - 23:30;30005;33792
23:30 - 00:00;28814;32669
00:00 - 00:30;27449;30767
00:30 - 01:00;25947;29110
01:00 - 01:30;24584;26616
01:30 - 02:00;23833;25554
02:00 - 02:30;23127;25480
02:30 - 03:00;22691;24577
03:00 - 03:30;22188;23773
03:30 - 04:00;21689;22936
04:00 - 04:30;21374;22486
04:30 - 05:00;21185;22063
05:00 - 05:30;20792;21198
05:30 - 06:00;20313;20620
06:00 - 06:30;20278;20698
06:30 - 07:00;20483;20963
07:00 - 07:30;21092;22239
07:30 - 08:00;22092;23064
08:00 - 08:30;23414;24339
08:30 - 09:00;24926;25876
09:00 - 09:30;26656;28545
09:30 - 10:00;28380;30011
10:00 - 10:30;30006;33157
10:30 - 11:00;31316;34355
11:00 - 11:30;32359;35421
11:30 - 12:00;33048;36032
12:00 - 12:30;33437;36557
12:30 - 13:00;33707;36870
13:00 - 13:30;33805;36958
13:30 - 14:00;33554;36606
14:00 - 14:30;33062;35543
14:30 - 15:00;32738;35042
15:00 - 15:30;32316;34163
15:30 - 16:00;31835;33805
16:00 - 16:30;31635;33506
16:30 - 17:00;31919;33549
17:00 - 17:30;32274;34439
17:30 - 18:00;32586;34911
18:00 - 18:30;32482;36071
18:30 - 19:00;32659;36455
19:00 - 19:30;32904;36732
19:30 - 20:00;32994;36839
20:00 - 20:30;32869;36934
20:30 - 21:00;32411;36798
21:00 - 21:30;31861;36401
21:30 - 22:00;31356;35740
22:00 - 22:30;30912;35243
22:30 - 23:00;30378;34662
23:00 - 23:30;29545;34514
23:30 - 00:00;28118;33029
00:00 - 00:30;26630;30569
00:30 - 01:00;25291;28675
01:00 - 01:30;24136;25344
01:30 - 02:00;23383;24010
02:00 - 02:30;22865;23964
02:30 - 03:00;22609;23213
03:00 - 03:30;22381;22955
03:30 - 04:00;22215;22618
04:00 - 04:30;22224;22678
04:30 - 05:00;22372;21901
05:00 - 05:30;22296;21688
05:30 - 06:00;22213;21261
06:00 - 06:30;22896;22178
06:30 - 07:00;24795;23915
07:00 - 07:30;27733;28097
07:30 - 08:00;30898;31065
08:00 - 08:30;33655;35504
08:30 - 09:00;35514;37606
09:00 - 09:30;36729;39273
09:30 - 10:00;37427;39595
10:00 - 10:30;38168;40385
10:30 - 11:00;38602;40726
11:00 - 11:30;38808;40522
11:30 - 12:00;39142;40979
12:00 - 12:30;39483;41274
12:30 - 13:00;39731;41760
13:00 - 13:30;39700;41192
13:30 - 14:00;39551;42494
14:00 - 14:30;39299;42174
14:30 - 15:00;39113;43053
15:00 - 15:30;39023;41580
15:30 - 16:00;38697;41511
16:00 - 16:30;38619;41620
16:30 - 17:00;39326;42163
17:00 - 17:30;39929;42854
17:30 - 18:00;40312;43661
18:00 - 18:30;40289;44024
18:30 - 19:00;40070;43558
19:00 - 19:30;39662;42907
19:30 - 20:00;38874;42431
20:00 - 20:30;38174;41757
20:30 - 21:00;37511;40945
21:00 - 21:30;36707;39818
21:30 - 22:00;35839;38783
22:00 - 22:30;35237;37847
22:30 - 23:00;34509;36852
23:00 - 23:30;32791;35273
23:30 - 00:00;30537;33322
00:00 - 00:30;28587;31430
00:30 - 01:00;26953;29270
01:00 - 01:30;25720;27301
01:30 - 02:00;25159;26633
02:00 - 02:30;24868;26616
02:30 - 03:00;24469;24552
03:00 - 03:30;24157;24198
03:30 - 04:00;23937;23811
04:00 - 04:30;23913;23043
04:30 - 05:00;23998;22828
05:00 - 05:30;23897;22772
05:30 - 06:00;23864;22522
06:00 - 06:30;24277;23509
06:30 - 07:00;25954;24617
07:00 - 07:30;28751;29145
07:30 - 08:00;31713;32290
08:00 - 08:30;34400;35751
08:30 - 09:00;36195;35813
09:00 - 09:30;37246;39991
09:30 - 10:00;37733;40401
10:00 - 10:30;38463;41375
10:30 - 11:00;38687;41705
11:00 - 11:30;38729;41883
11:30 - 12:00;39083;42209
12:00 - 12:30;39401;42495
12:30 - 13:00;39604;42801
13:00 - 13:30;39664;43100
13:30 - 14:00;39454;42958
14:00 - 14:30;38994;42627
14:30 - 15:00;38765;42311
15:00 - 15:30;38649;41946
15:30 - 16:00;38383;41596
16:00 - 16:30;38000;40969
16:30 - 17:00;38420;41033
17:00 - 17:30;39360;41161
17:30 - 18:00;39895;41803
18:00 - 18:30;39788;41872
18:30 - 19:00;39472;41468
19:00 - 19:30;39108;41010
19:30 - 20:00;38617;40617
20:00 - 20:30;37994;40123
20:30 - 21:00;37500;39609
21:00 - 21:30;36837;38950
21:30 - 22:00;35584;37947
22:00 - 22:30;34571;37327
22:30 - 23:00;34157;36603
23:00 - 23:30;33131;35578
23:30 - 00:00;31101;34090
00:00 - 00:30;29046;32383
00:30 - 01:00;27367;30564
01:00 - 01:30;26153;28408
01:30 - 02:00;25423;27108
02:00 - 02:30;25032;27111
02:30 - 03:00;24638;25408
03:00 - 03:30;24216;25033
03:30 - 04:00;23854;24383
04:00 - 04:30;23588;23938
04:30 - 05:00;23497;23818
05:00 - 05:30;23311;23713
05:30 - 06:00;23147;23181
06:00 - 06:30;23626;24130
06:30 - 07:00;25264;25658
07:00 - 07:30;27982;30177
07:30 - 08:00;30928;33168
08:00 - 08:30;33711;36719
08:30 - 09:00;35693;38864
09:00 - 09:30;36893;39381
09:30 - 10:00;37519;39618
10:00 - 10:30;38291;40702
10:30 - 11:00;38740;40560
11:00 - 11:30;38981;40198
11:30 - 12:00;39389;40494
12:00 - 12:30;39673;40493
12:30 - 13:00;39953;40558
13:00 - 13:30;39995;40455
13:30 - 14:00;39844;40312
14:00 - 14:30;39654;40043
14:30 - 15:00;39531;39891
15:00 - 15:30;39244;39649
15:30 - 16:00;38824;39857
16:00 - 16:30;38732;39939
16:30 - 17:00;39257;40400
17:00 - 17:30;39800;41204
17:30 - 18:00;40055;41966
18:00 - 18:30;39901;42489
18:30 - 19:00;39288;42150
19:00 - 19:30;38707;41718
19:30 - 20:00;38158;41225
20:00 - 20:30;37579;40050
20:30 - 21:00;36954;39432
21:00 - 21:30;36332;38318
21:30 - 22:00;35623;37540
22:00 - 22:30;35027;36971
22:30 - 23:00;34494;36371
23:00 - 23:30;33087;35961
23:30 - 00:00;30928;33921
00:00 - 00:30;28897;31551
00:30 - 01:00;27325;29836
01:00 - 01:30;26123;28094
01:30 - 02:00;25385;26800
02:00 - 02:30;25039;26742
02:30 - 03:00;24664;25387
03:00 - 03:30;24256;24748
03:30 - 04:00;23964;24494
04:00 - 04:30;23790;23876
04:30 - 05:00;23817;23783
05:00 - 05:30;23689;23710
05:30 - 06:00;23604;23548
06:00 - 06:30;24131;24397
06:30 - 07:00;25953;25779
07:00 - 07:30;28739;29738
07:30 - 08:00;31758;32650
08:00 - 08:30;34566;36140
08:30 - 09:00;36265;38215
09:00 - 09:30;37251;39540
09:30 - 10:00;38030;39959
10:00 - 10:30;38924;40687
10:30 - 11:00;39381;40700
11:00 - 11:30;39583;40593
11:30 - 12:00;39789;40731
12:00 - 12:30;40171;40985
12:30 - 13:00;40455;41366
13:00 - 13:30;40383;41490
13:30 - 14:00;40175;41541
14:00 - 14:30;39829;41364
14:30 - 15:00;39457;41204
15:00 - 15:30;39166;40859
15:30 - 16:00;39030;40619
16:00 - 16:30;39014;40562
16:30 - 17:00;39441;40991
17:00 - 17:30;39979;41805
17:30 - 18:00;40365;42296
18:00 - 18:30;40197;42561
18:30 - 19:00;39506;41924
19:00 - 19:30;38960;41425
19:30 - 20:00;38503;40923
20:00 - 20:30;37819;40526
20:30 - 21:00;37273;39994
21:00 - 21:30;36669;39164
21:30 - 22:00;35748;38401
22:00 - 22:30;35042;37607
22:30 - 23:00;34573;37073
23:00 - 23:30;33401;36620
23:30 - 00:00;31303;34762
00:00 - 00:30;29189;32472
00:30 - 01:00;27585;30343
01:00 - 01:30;26482;28020
01:30 - 02:00;25836;26597
02:00 - 02:30;25458;26548
02:30 - 03:00;25180;24565
03:00 - 03:30;24659;24063
03:30 - 04:00;24386;23680
04:00 - 04:30;24250;23307
04:30 - 05:00;24039;23270
05:00 - 05:30;23726;23141
05:30 - 06:00;23694;22851
06:00 - 06:30;24318;22590
06:30 - 07:00;26183;23714
07:00 - 07:30;28818;28486
07:30 - 08:00;31821;31307
08:00 - 08:30;34646;33993
08:30 - 09:00;36398;36293
09:00 - 09:30;37435;38205
09:30 - 10:00;38081;38918
10:00 - 10:30;38771;39477
10:30 - 11:00;39078;39372
11:00 - 11:30;39399;38738
11:30 - 12:00;39951;39505
12:00 - 12:30;40143;39757
12:30 - 13:00;39953;40011
13:00 - 13:30;39915;40000
13:30 - 14:00;39632;40237
14:00 - 14:30;39146;39659
14:30 - 15:00;38740;39478
15:00 - 15:30;38261;39934
15:30 - 16:00;37927;39893
16:00 - 16:30;37684;39732
16:30 - 17:00;37709;39689
17:00 - 17:30;37971;39730
17:30 - 18:00;38292;40215
18:00 - 18:30;38216;40364
18:30 - 19:00;37970;40279
19:00 - 19:30;37576;39663
19:30 - 20:00;36882;39108
20:00 - 20:30;36124;38993
20:30 - 21:00;35352;38428
21:00 - 21:30;34262;37628
21:30 - 22:00;33224;36759
22:00 - 22:30;32599;36299
22:30 - 23:00;32410;35900
23:00 - 23:30;31825;35426
23:30 - 00:00;30367;34043
00:00 - 00:30;28669;32007
00:30 - 01:00;27047;30523
01:00 - 01:30;25889;28132
01:30 - 02:00;24977;26631
02:00 - 02:30;24111;26602
02:30 - 03:00;23637;25371
03:00 - 03:30;23214;23953
03:30 - 04:00;22926;23472
04:00 - 04:30;22719;22906
04:30 - 05:00;22551;22588
05:00 - 05:30;22235;22375
05:30 - 06:00;21957;21743
06:00 - 06:30;22027;21766
06:30 - 07:00;22723;22104
07:00 - 07:30;23859;24389
07:30 - 08:00;25265;26742
08:00 - 08:30;27034;29469
08:30 - 09:00;28973;30954
09:00 - 09:30;30880;33193
09:30 - 10:00;32353;34754
10:00 - 10:30;33551;36189
10:30 - 11:00;34275;36969
11:00 - 11:30;34791;37030
11:30 - 12:00;35089;36876
12:00 - 12:30;35239;36792
12:30 - 13:00;35115;36821
13:00 - 13:30;34803;36422
13:30 - 14:00;34394;35770
14:00 - 14:30;33846;35180
14:30 - 15:00;33432;34636
15:00 - 15:30;33133;34029
15:30 - 16:00;32923;33583
16:00 - 16:30;32837;32930
16:30 - 17:00;33037;33043
17:00 - 17:30;33630;34811
17:30 - 18:00;34478;35741
18:00 - 18:30;35091;36210
18:30 - 19:00;35075;36308
19:00 - 19:30;34602;36225
19:30 - 20:00;34216;35948
20:00 - 20:30;33600;35699
20:30 - 21:00;32823;35053
21:00 - 21:30;32305;34410
21:30 - 22:00;31390;34045
22:00 - 22:30;30607;33671
22:30 - 23:00;30577;33615
23:00 - 23:30;30055;33380
23:30 - 00:00;28904;32196
00:00 - 00:30;27554;29080
00:30 - 01:00;26123;27561
01:00 - 01:30;25004;24209
01:30 - 02:00;24265;23125
02:00 - 02:30;23769;23071
02:30 - 03:00;23454;22257
03:00 - 03:30;23020;21443
03:30 - 04:00;22577;20952
04:00 - 04:30;22337;20483
04:30 - 05:00;22214;21927
05:00 - 05:30;21808;19846
05:30 - 06:00;21284;21948
06:00 - 06:30;21158;19357
06:30 - 07:00;21280;19275
07:00 - 07:30;21761;20255
07:30 - 08:00;22679;20184
08:00 - 08:30;23970;20826
08:30 - 09:00;25469;24086
09:00 - 09:30;27177;28118
09:30 - 10:00;28803;29664
10:00 - 10:30;30253;33274
10:30 - 11:00;31356;34563
11:00 - 11:30;32306;35844
11:30 - 12:00;33037;36586
12:00 - 12:30;33594;37188
12:30 - 13:00;33977;37544
13:00 - 13:30;34294;37784
13:30 - 14:00;34272;37739
14:00 - 14:30;33878;36268
14:30 - 15:00;33649;35767
15:00 - 15:30;33291;35236
15:30 - 16:00;32901;34762
16:00 - 16:30;32742;34496
16:30 - 17:00;32922;34620
17:00 - 17:30;33362;35205
17:30 - 18:00;33778;35617
18:00 - 18:30;33876;35879
18:30 - 19:00;34022;36606
19:00 - 19:30;33955;37167
19:30 - 20:00;33734;37012
20:00 - 20:30;33497;36575
20:30 - 21:00;33203;36261
21:00 - 21:30;32996;35524
21:30 - 22:00;31967;34726
22:00 - 22:30;31018;34479
22:30 - 23:00;30728;34200
23:00 - 23:30;29848;33736
23:30 - 00:00;28367;32316
00:00 - 00:30;26780;29229
00:30 - 01:00;25326;27377
01:00 - 01:30;24305;24035
01:30 - 02:00;23864;22874
02:00 - 02:30;23116;22849
02:30 - 03:00;22818;21466
03:00 - 03:30;22489;21109
03:30 - 04:00;22227;20742
04:00 - 04:30;22092;20469
04:30 - 05:00;22014;20427
05:00 - 05:30;21860;20366
05:30 - 06:00;21956;20038
06:00 - 06:30;22625;20897
06:30 - 07:00;24419;22146
07:00 - 07:30;27190;26415
07:30 - 08:00;30219;29318
08:00 - 08:30;33221;33599
08:30 - 09:00;35382;35962
09:00 - 09:30;36914;39309
09:30 - 10:00;37651;39953
10:00 - 10:30;38224;41101
10:30 - 11:00;38630;41763
11:00 - 11:30;39065;41871
11:30 - 12:00;39547;42396
12:00 - 12:30;39889;42752
12:30 - 13:00;40181;42923
13:00 - 13:30;40196;43031
13:30 - 14:00;40078;42636
14:00 - 14:30;39809;42182
14:30 - 15:00;39568;41981
15:00 - 15:30;39314;42068
15:30 - 16:00;38919;41926
16:00 - 16:30;38832;41617
16:30 - 17:00;39291;41940
17:00 - 17:30;39722;42526
17:30 - 18:00;40038;43215
18:00 - 18:30;39736;43316
18:30 - 19:00;39359;42992
19:00 - 19:30;38843;42664
19:30 - 20:00;38130;42173
20:00 - 20:30;37271;41362
20:30 - 21:00;36435;40709
21:00 - 21:30;35538;39719
21:30 - 22:00;34876;38744
22:00 - 22:30;34414;38041
22:30 - 23:00;33498;37572
23:00 - 23:30;32210;35970
23:30 - 00:00;30242;34264
00:00 - 00:30;28252;32157
00:30 - 01:00;26738;30438
01:00 - 01:30;25542;27605
01:30 - 02:00;25010;26142
02:00 - 02:30;24424;26037
02:30 - 03:00;24118;25120
03:00 - 03:30;23701;24726
03:30 - 04:00;23494;24235
04:00 - 04:30;23465;24079
04:30 - 05:00;23405;24183
05:00 - 05:30;23236;24469
05:30 - 06:00;23332;24209
06:00 - 06:30;23892;24720
06:30 - 07:00;25557;25998
07:00 - 07:30;28329;29234
07:30 - 08:00;31390;31979
08:00 - 08:30;34074;36130
08:30 - 09:00;35689;38005
09:00 - 09:30;36611;40349
09:30 - 10:00;37222;41006
10:00 - 10:30;37930;41948
10:30 - 11:00;38362;42354
11:00 - 11:30;38597;42659
11:30 - 12:00;38857;43176
12:00 - 12:30;39202;43480
12:30 - 13:00;39571;43800
13:00 - 13:30;39590;43952
13:30 - 14:00;39412;43863
14:00 - 14:30;39155;43257
14:30 - 15:00;38914;43079
15:00 - 15:30;38492;42975
15:30 - 16:00;38140;42710
16:00 - 16:30;38338;42515
16:30 - 17:00;39000;42995
17:00 - 17:30;39730;43613
17:30 - 18:00;40195;43721
18:00 - 18:30;39852;43859
18:30 - 19:00;39274;43259
19:00 - 19:30;38760;42857
19:30 - 20:00;38217;42581
20:00 - 20:30;37628;41952
20:30 - 21:00;36904;41116
21:00 - 21:30;36117;40413
21:30 - 22:00;35275;39496
22:00 - 22:30;34511;38994
22:30 - 23:00;33973;38351
23:00 - 23:30;32661;36904
23:30 - 00:00;30477;34884
00:00 - 00:30;28450;32482
00:30 - 01:00;26753;30694
01:00 - 01:30;25616;28476
01:30 - 02:00;24944;26975
02:00 - 02:30;24629;26917
02:30 - 03:00;24270;26167
03:00 - 03:30;23899;24543
03:30 - 04:00;23589;24107
04:00 - 04:30;23403;23659
04:30 - 05:00;23357;23524
05:00 - 05:30;23197;23559
05:30 - 06:00;23232;23333
06:00 - 06:30;23785;23923
06:30 - 07:00;25600;24893
07:00 - 07:30;28406;29514
07:30 - 08:00;31438;33085
08:00 - 08:30;34259;35406
08:30 - 09:00;36035;37419
09:00 - 09:30;37113;39720
09:30 - 10:00;37575;40324
10:00 - 10:30;38243;41187
10:30 - 11:00;38683;41483
11:00 - 11:30;38944;41374
11:30 - 12:00;39309;41616
12:00 - 12:30;39466;41627
12:30 - 13:00;39692;41963
13:00 - 13:30;39624;42241
13:30 - 14:00;39283;42117
14:00 - 14:30;38941;41774
14:30 - 15:00;38685;41655
15:00 - 15:30;38458;41934
15:30 - 16:00;38163;41734
16:00 - 16:30;38112;41773
16:30 - 17:00;38375;41888
17:00 - 17:30;38925;42466
17:30 - 18:00;39597;42762
18:00 - 18:30;39699;42967
18:30 - 19:00;39385;42787
19:00 - 19:30;38844;42301
19:30 - 20:00;38276;41831
20:00 - 20:30;37481;41014
20:30 - 21:00;36690;40283
21:00 - 21:30;35520;39704
21:30 - 22:00;35045;38709
22:00 - 22:30;34764;38216
22:30 - 23:00;33877;37750
23:00 - 23:30;32801;36796
23:30 - 00:00;30781;35011
00:00 - 00:30;28660;32962
00:30 - 01:00;27093;31020
01:00 - 01:30;26070;28438
01:30 - 02:00;25323;27006
02:00 - 02:30;24743;26940
02:30 - 03:00;24516;25915
03:00 - 03:30;24211;24885
03:30 - 04:00;23828;24474
04:00 - 04:30;23651;23493
04:30 - 05:00;23721;23437
05:00 - 05:30;23583;23426
05:30 - 06:00;23597;23191
06:00 - 06:30;24278;24480
06:30 - 07:00;26074;25570
07:00 - 07:30;28836;29526
07:30 - 08:00;31795;32811
08:00 - 08:30;34586;36088
08:30 - 09:00;36165;38043
09:00 - 09:30;36838;39294
09:30 - 10:00;37460;39732
10:00 - 10:30;38232;40443
10:30 - 11:00;38463;40729
11:00 - 11:30;38570;41119
11:30 - 12:00;38948;41541
12:00 - 12:30;39190;41865
12:30 - 13:00;39448;42161
13:00 - 13:30;39494;42730
13:30 - 14:00;39276;42625
14:00 - 14:30;38959;42579
14:30 - 15:00;38764;42299
15:00 - 15:30;38596;41849
15:30 - 16:00;38331;41328
16:00 - 16:30;38143;40949
16:30 - 17:00;38548;41104
17:00 - 17:30;39092;41562
17:30 - 18:00;39412;41987
18:00 - 18:30;39254;42356
18:30 - 19:00;38921;42318
19:00 - 19:30;38581;41871
19:30 - 20:00;38081;41551
20:00 - 20:30;37470;40849
20:30 - 21:00;36698;40348
21:00 - 21:30;35828;39430
21:30 - 22:00;35066;38609
22:00 - 22:30;34568;38041
22:30 - 23:00;34199;37616
23:00 - 23:30;32963;36402
23:30 - 00:00;30841;34634
00:00 - 00:30;28948;32618
00:30 - 01:00;27438;30747
01:00 - 01:30;26120;28520
01:30 - 02:00;25256;27092
02:00 - 02:30;24789;27107
02:30 - 03:00;24428;25992
03:00 - 03:30;24036;24130
03:30 - 04:00;23673;23811
04:00 - 04:30;23507;22603
04:30 - 05:00;23537;22624
05:00 - 05:30;23429;22552
05:30 - 06:00;23433;22297
06:00 - 06:30;23917;22844
06:30 - 07:00;25488;24240
07:00 - 07:30;27980;28060
07:30 - 08:00;30914;31472
08:00 - 08:30;33991;35385
08:30 - 09:00;35929;37557
09:00 - 09:30;36925;38974
09:30 - 10:00;37566;39437
10:00 - 10:30;38263;40797
10:30 - 11:00;38758;41209
11:00 - 11:30;38929;41147
11:30 - 12:00;39094;41435
12:00 - 12:30;39432;41627
12:30 - 13:00;39619;41667
13:00 - 13:30;39621;41579
